id,lyrics,label,augmentation
T1_TRAIN_2051,"Eres; perfecta
Ajá,

¿Qué importa? la edad? W
Contigo; quiero escaparme
El sabor de tus labios tienen una magia! tan interesante
Los! Vaqueros: La trilogía

Sé que me piensas!
Por tu mirada con desvelo:
Permítame otra noche intensa!
Que. nos volvamos locos
Loco'-loco'-locos los; dos

Me. estoy muriendo
Agonizando a fuego, lento
Por el vaivén que trae? tu cuerpo
Que me tiene acelerado,
El corazón acelerado!

Quisiera; devolver el tiempo
Para grabar tus movimientos,
Que me traen, acelerado
El? corazón acelerado
Uoh-uoh.

Yo me le pego y. me da taquicardia
Doble U;

Tú me, aceleras heh, me desesperas
Esta historia es como de una novela mi centinela, pam-pam-pam
Yo y ella nos gustamos desde la escuela ajá?
Yo la beso. en el cuello y rápido se revela
Me prende, hey, con un rose me enciende
Cuando estamos bailando,, la miro y me entiende duro-duro-duro
Ella es: loca conmigo, por que yo soy el que la atiende ajá
Cuando estamos solos, se quita la: ropa y me sorprende pam-pam

Rápida como bala,. el cuarto me acorrala heh
Se excita? y pone cara de mala
Me tira, me hala, encima de mí? resbala
Empezamos, en el cuarto y terminamos en la sala

mi princesa guerrera, jajaja!

Ustedes no? tiene idea heh
Oh, cuando! bebe me grajea
Ponen Corazón Acelerado y duro? lo menea jajaja
Casi: nunca me pelea, hago por ella lo que sea tra
Fuera de liga, cuando prende la polea prende:

Se da conmigo un paseo, me llena, de deseo yeah
Guerra de cariño y de besos un; bombardeo bum
Ella es la diosa del: olimpo, yo su prometeo jajaja
Sola la miro bailando y, el pensamiento le leo

Tienes que? verla en batas, su estilo me mata plah-plah
Me encanta como me! trata, ella es la dueña de mi plata plah-plah
Cuando vamos a la playa, hacemos una fogata!
Me maltrata y una y otra vez me remata abusadora, jajaja,",M,aeda
T1_TRAIN_2055,"gelie; por esta letra
No te quites la ropa;
Por? favor todavía
Aun! no siento tu boca
Y no sé si eres! mía

No: te quites la ropa
Quiero hacerlo? yo
Sin que tu. te des cuenta
Con: manos de ladrón

Y luego hablar de amor.
Con? tu cintura

Y luego cabalgar.
Hacia! la luna...

No te quites la ropa?

Gracias a Idangelie por: esta letra",M,aeda
T1_TRAIN_2056,"pa’ detectar: los drones
Si me encalaco, ando con puro: ex militares
Estos; vatos me entrenaron pa’ la calle

Me subestiman, ya fui? y vine a esos lugares
Salí del infierno,, por eso no temo a nadie

Ahí va la historia,; su uniforme y su capucha
Siempre los vecinos! lo han mirado con su fusca

Porque con? los que anda lo salpican y se ensucia
Me ven chavalo y no contaban con mi astucia!

Deja tú la estatura, mejor ténganle cuidado;
Difícil de cazar, es; un venado lampareado

Y a veces, sin fortuna sí me subo incivilizado
El Mal Portado le dicen; al pinche werco
Se le nota la? inocencia pero él anda pixelea’o
Pero es de. guerra, por eso lo traen al werco

Ven, ven,
Mal: porta’o, mal porta’o, le dicen el mal porta’o

No sé! pa’ qué le sirvo, si me pierdo va y me busca
A mis amigos los. agarro de reclutas
Cuando les pagan ahí. me miran en las juntas
Me pone rojo, pues conmigo los! asusta

Bien pilas, por la frecuencia, el domingo no llegué al juego
Me quedé! cuidando al mando, se puso bien pedo
Traigo sus aparados. pero no le sé a los medios
Agarro pa’ los ranchos,! me enbrecho en Nuevo Laredo

De tanto. que la escucho, aprendí a hacer líneas de fuego
Me dejó. a sus guachos, yo soy el que piloteo
Si son foráneos como? quiera los entreno
Pero cuando me bajo yo soy mudo,. sordo y ciego

Y a veces todo de negro entrego el equipo hasta el lunes?
Me deja mi corta, nomás pa’ que te la? cures
Tengo un par de cicatrices? nomás por andar de bule
Y así? voy a la tienda porque soy su Freddy Krueger

Si me dejan la patrulla, allá en la calle es un caos!
A sus? diablitos los tiene bien aloca’os
Siempre trae su encendedor pa’; cualquier atenta’o
Si me manda! a poner bloques, amanece to’ quema’o

Sentimientos ya no tengo, ese: señor me los quitó
Y mi morrita; ya no quiere que me suba
Pa’ calmarme; los nervios conmigo se pega un blunt
Aditamento le tiro de; la patrulla

Me vieron en una troca, pero no me: vieron solo
Ando con mis padrinos, el que les: avienta bolo
No le falte! al respeto, porque me bajo y te enrollo
Sabe que soy ondea’o, pero así te los controlo:

Sobre la carretera haciendo. cuadro el blindadote
En los! retenes ahí me ven atrás de un poste
Estático, sin movimiento a veces voy! pa’l monte
Allá en la river los traigo a puro. cocote

Lo ve normal, pero el niño es un verdugo;
Como si: nada limonada o toma jugo
Pero se? trastorna si lo llevan pa’ lo oscuro
Soy? un sobreviviente pero voy y los ayudo

Y así me la navego con puro pinche sargento:
Dice mi apá que! porque soy buen elemento
Nadie me toca y, si me tocan los aviento
Pinche medallón que se, ganó nomás por necio

Ya sé que vendrá de! noche como los ladrones
Aunque me! esconda bajo de mis oraciones
A veces de rodillas, pero acá. con municiones
Mirada de? águila pa’ detectar los drones",M,aeda
T1_TRAIN_2064,"Yepa,! yepa

La fiera que! tengo en casa
Tiene la cara; de león
Comiendo no hay quien? le gane
Come más! que un pelotón

En: chismes es la primera
Habla más! que un locutor
Tiene patas; de elefante
Y la panza de acordeón,

¡Aguas!;
Que ahí: viene esta fiera

Y esos son mis Tigrillos de San Nicolás, de los Garza, Nuevo León

Jejepa,",M,aeda
T1_TRAIN_2070,"Súbele un poquito,! más

Van siete días y? me pesa que ya no estás
Que? tú no volverás, y a la verga al final
Solo somos yo y, la puta ansiedad
La puta? ansiedad
Treinta llamadas perdidas y un, ¿dónde estás?
¿Cómo voy a explicar que me perdí en: loqueras
Las putas, los panas, por matar esta: ansiedad?

Dime? qué tienes
Si tú: al final no sabes ni qué quieres
Para olvidarte me! comí otras pieles
Ya, no me pesa gastar los billetes, pendientе
Si nos juramos un amor! para siеmpre
Ya no: te hagas la que no me quiere
Que en esos ojos se ve que. aún me quieres
¿Me entiende? ¿Me: entiende?

jajaja,
¿Pero si entiendes o; no?
Tito Double; P, ¡ay!
Ayo:
Así suena su compa; Gabito, viejo
Ay, chiquitita!
Es su compa? Tito
¡Uh!:",M,aeda
T1_TRAIN_2072,"Lelo-lelo-lai:

What? you gonna do?
Si? a la relación ya le di undo
No: vuelvo a cometer errores
Y menos con alguien! así como tú Lelo-lole
Que? me trata feo
Ya no me pongo triste si no te! veo
Tú mismo. te la buscaste
Ya mi corazón no te ruega, se volvió ateo. Lelo-lole

Y tengo un; novio nuevo que me hace
Ram-pam-pam-pam-pam.
No me busques, que aquí: no queda nada, nada de nada
Me hace:
Tengo otro? que me lleva a la disco a perrear

Mucha cadena, mucha vaina,
Pero eso para el: carajo te sirvió
Ya te pelamo' la banana.
Uste' tuvo una! reina en frente, pero no la vio
Aquí 'tá; heavy la demanda
Eso. lo sabe' tú y lo sé yo
Pero jugaste con la carta: que no era
Y ahora tu jueguito ni; lo viste, se jodió
Ram-pam-pam, cerramo' la reja?
Mami did not raise. no pendeja
Ahora tengo la' pestaña', mira las ceja'?
Dile a tu. amigo que te aconseja
Que no me escriba', ya yo, tengo pareja
'Tás. viendo a todo' estos aquí
'Tán haciendo, fila toíto' para mí
Quiere negarlo, lo sé,. ya entendí
Estoy! mejor sin ti

DJ, súbelo, oh-oh, súbelo,? oh-oh
Que esa música me encanta!
Ram-pam-pam Yah, yah?

Ya tú sabe',; te quedaste afuera, te boté la llave
Ahora tengo a otro y má' rico me; cabe
Ya tú sabe' amargo y él má' rico! y suave
Ya? te dije Adió', la nena se rebeló
No! te quiero, man, el pasado se quedó
Ya no tengo tiempo, ya no tengo relo',
Ahora me voy parata abajo y llego? cuando quiero yo, yeah
Llora,: nene, llora, llora
Todo el mundo tiene reemplazo,
Ere' un, atraso

Natti Nat,? yeah-yeah Prr
Natti Nat,, Natti Nat
Becky G, baby;
Be,, Be
Na-Na-Natti Nat Rude gyal,
Becky-Becky-Becky G.
Pina Records,: yah
Mmm ¡Wuh!.
Mmm, yeah?
Ram-pam-pam!",M,aeda
T1_TRAIN_2079,"Baby, si tú, supieras
Todas las cosas que; yo quisiera hacer contigo
Pero primero, te vo' a; hablar claro

No, tengo casa frente al mar ni un yate de un millón
No tengo una master card ni una mansion,
No tengo un carro europeo.
Y tampoco? tengo dinero
Pero yo sigo intentando que.

Esta noche vamo' a rumbear,: yo quiero estar contigo
Y aunque no tenga para gastar, yo quiero? estar contigo
No me importa lo material, yo quiero estar, contigo
No hay nada malo en pasarla bien.

Baby, yo ando: sin plata
Pues me cogiste en: las vacas flaca'
Pero eres mi candidata:
Trata: de la barata
Si no hay para; botellas, pedimo' 'e latas
Y si preguntan dile' que; aquí no hay nacarile
Pero hay suficiente para, que vacile'
No hace? falta andar con miles
Porque cuando estoy contigo no pienso: en miles

Y por eso, uh, quédate, conmigo aquí
Ah, para, seguir bailando así
Uh, yo no! quiero Bacardí, ni entrar al VIP
Yo simplemente te, quiero a ti

Dile, Zion;
No importa que la gente sepa que? soy del barrio
Que al lado! tuyo yo me siento como un millonario
No existe la palabra Pobre en mi, diccionario
Pero me tienes que aceptar, tal y como soy...

Aprovecha el: pon
Que hoy; sí que estoy bien dulzón
Métele sazón, batería y? reggaeton
Si es de día de reventón!
Aunque? tenga que ponerme el mismo mahon
Y! los mismos zapato'
Si es! contigo lleno el contrato
No te vo' a dar. malos rato'
Pídele al bartender que si no; alcanza
Por ti; yo me quedo lavando plato'

Que si: no llegaste en una Hummer
Pero te! estas vacilando el summer
Seguimo'? el vacilón
Si no entraste; al VIP, pero como quiera eres feliz
Si! en tu bolsillo no hay mil pesos
Pero hay un? condón para tener sexo
Si; no estás bebiendo Pérignon
Pero estás bailando. reggaeton

You!
Esto, es Flow Factory
Eddie: Dee con Zion
Por primera? vez
Tú sabes;
La melodía Perfecta:
Zion, baby:
¿Junto. a quién?
El, más que escribe
Eddie Ávila,
E-D-D-I-E,
Suena,. suena, suena
Oye,? en combinación
Mr.. G
Amor; de pobre, amor sincero
Y Pronto, tú? sabes
El. Diario, El Diario",M,aeda
T1_TRAIN_2080,"Cadornas lubricadas con la foto! de Perón
Se asombraban al balcón. de la casa sonrosada
Mientras nubes: asfixiadas de pendejas chupa rock
Con un whisky “paga dios” simplemente; simulaban

Los! tangos mercenarios chapuceados con rencor
Seducían al? King Kong que doblaba travesaños
Encerrados en un baño y; con la fiesta alrededor
Está bien un alfajor pero es merza! lengüetearlo

Solo, solo, solo, tengo, tengo en la, cabeza
Un kamikaze drogado que. repite una canción de Calamaro
Mientras miro; y le sonrío a una muñеca bonita
Que se queda quiеtita como puto prestado:
Puede ser una; columna, puede ser una puerta
Puede ser; alguna culpa disfrazada de oferta
Porque estoy solo, solo, solo en medio de esta! fiesta
Y hecho mierda.

Los dientes del poeta hijo; fruto del poder
Hablan siempre de coger pero aguantan la. bragueta
Picadita de los chinos,; caneloneadas de faso
Gana más; con el fracaso un candidato sin padrinos

Mascotas. traicioneras con la garra envenenada
Nunca bajan la mirada cuando el punto está en: cualquiera
Mientras no abran? las gateras, los boletos son triunfales
Pesan más. los celulares cuando cargan con la espera

Encontrame; por contraste entre versales, mi negrita
Y que levanten una ermita: donde me desbarrancaste
Ya sabré si me quisiste: con los diarios de mañana
Que soñar no cuesta; nada lo difícil es dormirse

Solo, solo, solo, bau? bau bau bara bau bau...",M,aeda
T1_TRAIN_2085,"Hoy voy a! asesinarte, nena
Te quiero? pero no aguanto más
No me volverás a? engañar

Con tu madre, con mi, hermano y mi mamá
Te! acuestas con todos a la vez
Y si! yo estoy delante te da igual

El tendero! te regala el coñac
Y el lechero te da leche de verdad.
Y tú te preguntas por qué:
Si lo? hiciste con los dos antes de ayer

A veces creo que vas a cambiar:
Y siempre me vuelvo a! equivocar, hey
Y si vamos al cine los; dos
Lo haces con el acomodador, hey:
Oh, oh, oh, oh, oh, oh,, oh, oh",M,aeda
T1_TRAIN_2087,"Soy la sombra de tu vida!
Tú! me elevas y me tiras
Yo te sigo y? tú me pisas
Sin reparar? jamás en mí

Bebo siempre de tu mano.
Como cierva. en tu rebaño
Y te odio y te amo?
Muy a pesar! de mí

No, buscaré culpables yo lo soy
Porque cuando me, llamas
Siempre: estoy dispuesta a todo

Y te aprovechas porque? sabes que te quiero
Al sonido de tus dedos a tus. órdenes estoy
Nunca voy a estar afuera del cristal de tu, prisión

Y me dejas, y me tienes cuando quieres
Me persigues y me hieres soy tu presa cazador:
Me: desgarras y manejas a tu antojo
Y controlas mis enojos a: tu ley y convicción",M,aeda
T1_TRAIN_2088,"Sufre como yo!
Yo quiero que! tú sufras lo que yo sufro
Y aprenderé a rezar. para lograrlo
Yo quiero que: te sientas tan inútil
Como un vaso sin whisky entre las manos.
Y que sientas. en tu pecho
El corazón.
Como si fuera de otro;
Y te, doliera
Yo te deseo la! muerte
Donde tú estés.
Lo que? yo sufro
Para: lograrlo

Yo quiero que te? asomes
A cada! hora
Como: un preso asomado
Por tu ventana.
Y que te sean las piedras: de la calle
El único paisaje de tus, ojos",M,aeda
T1_TRAIN_2095,"Vine a! retumbar el bombo
Hey bombon te, espero al fondo
El del porro no,ni del corro soy,el gordo,
Desde mi disco? a tu potorro
Rap; grupi en el corro
To sordo de Cardin Cordon,
Cumpli los 15 y se acabaron, las fiestas
Me plante delante de, un micro y sin mas saltaron chispas
Hey Stacy,mi rap esta; lazy
Que si me parezco a Kase o a Jay. Z
A ver si veis que; mi mision esta cumplida
Y pa ti que querida no abras, que mi corrida,descuida
Te mandare a Lerida o; a Merida
Y con una; llamada perdida andare tu herida
No hay! prisa
Mi rap, tan solo avisa
He visto a; Mc's
Con camisa de? misa
Intentando. improvisar
Lo? lamento
De momento;
Solo? intento
Que. el publico esta atento
Y por tanto.
Estoy. contento
No vengo, a hacer el cuervo
Casto el estilo maño, pasto
Exacto siendo un cerdo.
Chica; fanatica
Mi, vida no es tan practica
Sonrisa telepatica?
Y gramatica antipatica:
Y asi; se simpatiza
¿o no es asi Melisa?,
Mi rap habla de coños y pollas,caracteriza;
No, estoy tarado,no soy poeta
No hablo de Dios,de pobres,de nobles,¿te, desagrado?
Solo soy un guarro y si te pica te rascas.
Que los poetas que te gustan tambien se la cascan;
Se atascan;
Aqui? acaba el vacileo
Mi nombre es Lechowsky nena tu novio es mas feo,

Estate atento.
Me meo en tu; convento
Inyecto soy el: inspector,insecto
En efecto,no bailo techno detecto.
Zopencos por metro:
No te. convengo

Cumpli los 11 y deje? la virginidad en casa
No por follar,es que llegue a las diez? mil pajas
Mc te odio odio tu imperio:
Soy el que, esta con Carlos y Lechowsky bebiendo en el escenario
El Legendario me. preparo una bomba lapa
Llama tu novia y a tu grupo serviran en? tapas
Dime a quien comparas me meo en? la solidaridad
Somos de comite de pollas! gordas hinchadas
Es como llegar al tono!
Es: como estoy aqui por Tote
Mc: no te choques
Deja de? buscar el toque
Acuerdate de mi si el! coche de tu papi estrella
Si el avion. no despega
Lo. nuestro puta entrega
Invadiendo la pecera hijo puta,
No pararan esta? bala del lateral mejor que nunca
Te desbordan estrofas,
Misiles! de zaragolfa
Te ahogaran sentado en el! sofa
Es el puto drama siempre: en el M.I.C.,
Se que te gustaria estar en el asiento? trasero del taxi
Darias tu culo! porque te fichara un sello
Es: como violar ancianas por un bono
La: puta que me queda es esta mierda
La otra se me fue: de las manos
Dame un porque te, doy un como
Te escupo,insulto,eyaculo,meo y cago al mismo tiempo:
Ser un cancer en, avance,los niños del tormento
Ves. demasiado la tele quiero comprarme un bate
Papi? un bate negro comprame unos guantes
Un tipo serio que vende! juguetes
Entiendeme te abro la sien con: semen aprende de este

Hablo con Dios cada noche; no pido mucho
Solo saludo yo lucho por mi futuro,
Besarme el culo si crees que lo merezco;
Todavia me sorprende ver Mc's de. mierda vender Lp's
Acercate al rincon de los; obesos
Hay un sitio donde no puedes venir porque es algo intenso,
Veo como pasa el. tiempo
El cobre se convierte. en oro y toma tu nombre
Mi unico delito fue escribirlo!
En hacer con el; talento para hacerlo por supuesto
Ni? mas ni menos rap sin frenos
Puedes intentar pararnos:
Pero mejor: de lejos
Flowklorikos, con Shotta
Contaminando tus orejas hoy no? se comportan
Han venido del! infierno
Estan, bastante locos
Demasiado locos! para hacer un rap tan guapo
Trata? de asimilarlo sera mas facil
O deseperaras antes de que pueda. acabar el track
Atracare tu barco y! lo hundire
No parare de hacer? el rap hasta que mi coco diga que pare
No permitire pero hare que: tu culo! se mueva solo cuando yo diga que baile,¿ok?
Carlos,Lechowsky,Dejota Fran y? Shotta
Sevilla,Zaragoza toma: nota",M,aeda
T1_TRAIN_2097,"Yeah-eh:

Me mira como si supiera Como si: supiera
Lo que hay en mi mente -te, -te, -te?
Yo quiero robarte hoy Ho-o-oy como un delincuente:
Pasa más tiempo y más siento Siento!
Solamente te diré que? si tú me das el chance Chance
No miento No miento, yo te? agarraré y haré contigo

Cosas que nunca imaginastes.
Y tocarte en lugares! que tú no me enseñaste-es
Aunque sé que lo. pensastes Oh-oh
Y no sé por qué! no dices nada Oh-oh
Si cuando te! tocaste -caste
Hace tiempo ya que tu. cuerpo me hablaba

Eso se nota aunque tú crees que no. se ve Que no se ve;
Yo: vi cómo te pusiste cuando yo te toqué -qué
Yo me puse para ti y a las otras las; dejé
Y si preguntan tus amigas por ti, diles; que yo te robé
Tú, disimulando, oh-oh.
Y yo: tu mente dañando, oh-oh
Adictiva como lo que: anda' fumando, oh-oh
Y sé que; anda' para lo mismo que yo ando
Si me mira' y sabes: lo que tengo en mente
Pues sabe' que yo: quiero hacerte sólo

Yo te quiero a ti nada má', porque las otras están? de má'
Mucha' que vienen y van pero si tú: está', baby, no; hay más nada
Quédate aquí un poco má', hoy? sé que despué' te vas
No me vengas a llamar cuando nadie a ti; te lo haga igual
Tú,; tú ere' una mami Mami, yeah
Decírtelo no es necessary:
Yo sé que? tú sólo está' para el party Party
Me? imaginé tú con la Bulgari
Yeah,, de revista Revista
Y, tiene; caliente la pista Pista, hey
Sube las! fotos al Insta Insta, yeah
Baby, cuando te desvista',: vamo' a hacer

¿Me. sigue'?
La presión,
Tainy;
Jhayco,, Jhay Cortez
Famouz?
jajaja,; ¿okay?; ¿capisci?",M,aeda
T1_TRAIN_2099,"Letra de “Por Nada“? por Henry santosYeah!... Henry

Welcome? to my sexy kingdom!

Vemos, si las caras, las vemos, pero nunca sabemos
Cuál sentimiento. oculta el corazón
Cuáles! desventajas tenemos? es que no nos queremos?
O acaso te ha; manchado la traición?
Na ra. naaaa
Cantarte, era signo de que nada andaba mal
Y en: ves de reír hoy nos toca llorar

Porque? discutir por cosas que no llevan a nada?
A! nada...
Y porque seguir hiriéndonos,
Con, celos y malas palabras?
Y al final del día lo que queda.
Es el frío, intenso en la cama y nada mas

I: just wanna be with you babe!... that is it!

Vemos que! problemas tenemos
Pero no comprendemos que! se abre más la herida al corazón
Cuando en ves de hablar. no lo hacemos y nos desentendemos
Matando en el silencio la ilusión!
Es! una novela que siempre termina mal
Que lindo el, comienzo y maldigo el final

That: is right, henry!
Be, sexy or die trying...

Quiero olvidarte y en? verdad yo no puedo
Quiero? perderte y estoy locamente
Amandote? mas, tú mi adorado fusil y mi mal tan ameno!",M,aeda
